online_order,book_table,rate,votes,rest_type,cuisines,cost,city
1,0,4.1,415,33,785,700,15
0,0,4.1,208,62,1547,250,15
0,0,4.0,91,62,1352,500,15
0,0,3.8,164,62,235,300,15
0,0,3.9,54,62,1439,500,15
1,0,3.9,95,62,1358,400,15
0,0,4.0,134,62,1547,200,15
1,0,3.8,72,62,547,250,15
1,0,3.5,383,62,1474,400,15
1,0,4.0,498,62,1644,250,15
1,0,3.8,301,62,235,200,15
1,0,4.0,332,62,1589,300,15
1,0,4.2,398,62,322,500,15
1,0,3.7,87,62,521,450,15
1,0,3.8,69,62,1156,300,15
1,0,3.8,59,41,1547,300,15
1,0,4.0,209,62,937,500,15
0,0,3.6,70,62,1561,200,15
1,0,3.9,268,62,1196,600,15
1,0,3.9,100,62,591,300,15
1,0,3.5,78,62,1547,400,15
1,0,2.4,48,62,832,450,15
1,0,3.8,173,62,235,300,15
1,0,4.0,91,62,817,200,15
1,0,3.8,96,62,1121,400,15
1,0,3.9,287,62,1335,250,15
1,0,3.6,199,62,1196,500,15
0,0,3.8,79,62,181,650,15
1,0,3.8,153,62,1476,500,15
1,0,4.0,154,62,1035,500,15
1,0,2.8,40,41,1670,400,15
0,0,3.7,161,62,1597,300,15
0,0,3.7,85,62,591,200,15
0,0,2.8,69,62,868,300,15
1,0,3.7,95,62,106,400,15
0,0,3.5,87,62,1547,150,15
0,0,3.8,104,62,1061,400,15
0,0,3.7,300,62,1416,400,15
1,0,3.9,237,20,1196,500,15
1,0,4.3,345,62,322,300,15
1,0,3.8,365,13,383,700,15
0,0,3.6,77,62,1589,400,15
1,1,4.2,1198,60,888,1400,15
0,1,4.3,419,54,799,1800,15
1,1,4.5,2330,54,19,2000,15
0,0,3.8,139,21,1222,500,15
1,1,4.4,815,46,682,1200,15
0,1,4.0,661,54,746,1500,15
1,1,3.8,361,60,730,1300,15
1,1,3.9,753,57,628,1500,15
0,0,4.0,159,57,878,1100,15
1,0,3.9,248,4,896,1200,15
0,1,3.9,74,21,629,1200,15
0,1,4.0,377,4,738,1300,15
0,0,3.7,100,4,1429,1200,15
1,1,4.5,3468,20,1400,1300,16
1,1,4.5,3156,21,1233,1500,16
0,1,4.7,10471,21,1323,1400,16
1,1,4.4,9064,22,1468,600,16
1,1,4.4,1804,20,1678,1000,16
1,1,4.2,767,20,1272,1700,16
1,1,4.0,281,21,801,1500,16
0,1,4.4,1555,54,1128,2000,16
0,1,4.2,1741,20,637,1200,16
0,1,4.4,369,18,334,1000,16
1,1,4.9,2215,21,134,1500,16
0,1,4.7,3617,20,1325,1600,16
1,1,4.4,457,21,1156,1500,16
1,1,4.2,2620,20,514,1300,16
0,1,4.1,786,20,1375,1500,16
1,1,4.5,717,20,1009,1500,16
0,0,3.8,4646,50,1304,2000,16
1,1,4.4,679,20,1381,1500,16
1,0,4.1,6914,20,1402,750,16
1,1,4.1,673,20,605,900,16
0,1,4.3,2245,20,609,1100,16
1,1,4.0,150,20,706,1100,16
1,1,4.0,1863,20,1156,600,16
1,0,3.9,455,20,521,1000,16
0,1,3.9,1389,46,718,1400,16
1,1,3.9,484,20,1427,700,16
0,1,4.2,117,20,1425,800,16
0,1,4.1,354,37,802,2000,16
0,1,4.3,104,20,1164,1000,16
0,0,3.8,38,20,1450,900,16
0,1,3.5,32,20,1196,1000,16
0,1,4.2,468,37,1171,3000,16
1,0,4.3,791,20,168,1000,16
1,0,4.5,217,20,1076,1200,16
1,1,4.2,217,20,808,1500,16
1,0,3.9,421,20,112,800,16
0,0,3.9,371,20,1587,400,16
1,0,3.3,292,20,208,600,16
1,1,3.9,224,20,1285,800,16
0,0,3.4,46,20,1156,1100,16
1,1,4.2,2714,13,404,1000,16
0,1,4.4,467,13,403,800,16
0,0,4.6,7113,13,335,600,16
1,1,4.4,9064,22,1468,600,16
0,0,4.4,1224,13,399,800,16
0,0,4.1,314,13,383,600,16
0,0,4.3,294,13,473,850,16
1,1,4.0,1236,13,332,700,16
1,0,4.2,168,13,427,700,16
1,0,4.1,65,16,462,700,16
1,1,4.0,1208,13,408,650,16
1,0,3.6,76,13,436,650,16
0,0,4.0,236,13,436,500,16
0,0,3.6,36,13,332,300,16
1,0,3.7,52,13,473,450,16
0,0,4.7,14690,16,338,900,16
0,0,4.5,3838,13,469,800,16
0,0,4.1,2730,13,400,1300,16
1,0,4.4,360,13,493,500,16
1,0,4.0,67,13,382,400,16
0,0,4.4,168,17,467,600,16
1,0,4.4,2867,13,337,600,16
1,1,4.1,1850,13,343,600,16
1,1,4.3,1804,22,660,900,16
1,0,4.5,2611,33,955,500,16
1,0,4.1,3007,13,374,1000,16
1,0,4.2,174,13,332,600,16
1,0,4.4,946,13,435,900,16
1,1,4.2,493,13,389,800,16
0,1,4.3,1469,13,406,800,16
0,1,4.5,548,13,412,900,16
1,1,4.4,191,13,332,1000,16
1,1,4.4,204,13,498,800,16
0,0,4.1,2448,13,371,700,16
1,0,4.6,1026,17,431,550,16
0,0,4.2,1358,13,427,700,16
1,1,4.2,872,13,339,600,16
0,1,4.2,815,13,397,800,16
1,0,4.1,778,13,383,700,16
1,0,4.2,1063,13,394,800,16
1,0,4.5,341,33,779,300,16
1,0,4.1,86,13,427,700,16
1,1,4.0,1513,13,383,900,16
1,0,4.1,306,13,414,600,16
1,1,4.1,402,15,422,1200,16
1,0,4.1,991,13,404,600,16
1,1,4.2,1701,13,459,650,16
1,0,4.1,889,13,395,800,16
0,0,4.2,224,13,506,200,16
1,0,4.1,138,13,452,1200,16
1,0,4.2,100,33,781,900,16
0,0,4.1,172,13,365,650,16
1,1,4.4,102,13,389,700,16
1,0,4.1,62,13,451,600,16
0,0,4.1,324,13,342,700,16
1,0,4.3,480,13,512,450,16
0,0,4.1,367,13,332,350,16
0,0,3.8,289,33,784,500,16
1,0,3.7,107,62,370,400,16
1,0,4.0,201,13,406,800,16
1,0,4.1,93,13,383,600,16
0,0,3.8,63,14,428,600,16
1,1,4.1,152,62,378,600,16
1,0,4.1,506,13,381,600,16
0,0,3.8,47,13,455,600,16
0,0,4.2,130,13,383,800,16
1,0,4.0,275,13,332,500,16
0,0,2.8,227,13,332,450,16
0,0,3.7,46,13,383,600,16
0,0,3.6,54,12,1652,250,16
1,0,4.2,414,13,429,700,16
1,0,3.8,231,13,394,600,16
0,1,4.0,1755,48,750,1600,16
0,0,4.6,1587,13,336,750,16
1,1,4.5,1880,13,394,900,16
1,0,4.3,1101,13,419,700,16
0,0,4.3,128,22,159,800,16
0,0,2.6,49,13,436,450,16
1,0,3.6,42,13,401,600,16
1,0,3.7,59,13,443,600,16
0,0,3.6,61,13,332,500,16
1,0,4.6,1189,29,930,500,16
1,0,4.2,787,62,1597,300,16
1,0,4.0,58,72,1518,250,16
1,0,3.8,339,20,65,800,16
1,0,3.9,584,29,923,450,16
1,0,4.3,169,29,1156,400,16
1,0,4.2,1285,20,105,900,16
1,0,3.8,376,62,1357,500,16
1,0,3.8,256,20,282,800,16
1,0,4.0,176,62,1644,100,16
1,0,4.1,499,62,1003,600,16
1,0,4.0,992,20,238,800,16
1,0,4.0,206,70,1122,200,16
1,0,3.4,152,62,1046,400,16
1,0,4.1,319,29,1156,450,16
1,0,4.3,168,62,322,500,16
1,0,4.2,190,62,1645,300,16
1,0,4.0,293,45,1644,250,16
1,0,4.5,558,30,773,400,16
1,0,4.2,385,72,1181,500,16
1,0,4.2,462,72,1392,500,16
1,0,3.7,216,62,1038,200,16
1,0,4.1,357,62,323,600,16
1,0,3.9,331,13,1195,200,16
1,0,4.1,1959,20,201,650,16
1,0,3.5,738,20,47,600,16
1,0,3.5,98,0,181,400,16
1,0,3.3,910,62,1177,250,16
1,0,4.1,212,9,224,150,16
0,0,3.9,626,20,558,600,16
1,0,3.6,137,72,285,300,16
1,0,4.4,102,29,1184,400,16
1,0,3.9,341,62,1582,400,16
1,0,4.0,412,62,84,300,16
1,0,4.3,3614,62,1635,400,16
1,0,4.0,138,62,1609,250,16
1,0,3.9,229,72,1196,250,16
1,0,3.9,303,62,1063,300,16
1,0,4.3,1588,20,152,550,16
1,0,4.6,277,30,956,400,16
1,0,4.1,200,62,1156,300,16
1,0,4.1,1962,62,1110,600,16
1,0,4.0,88,72,1056,400,16
1,1,3.4,411,20,1375,750,16
1,0,4.2,426,62,266,250,16
1,0,3.7,477,62,1235,450,16
1,1,4.4,3766,22,1468,600,16
1,0,4.2,556,62,1672,400,16
1,0,3.8,1076,20,235,500,16
1,0,3.1,382,62,1507,600,16
1,0,4.2,467,62,1060,400,16
1,0,3.9,65,62,235,700,16
1,0,3.9,89,62,1381,400,16
1,0,4.1,130,62,1156,150,16
1,0,3.9,490,20,1474,750,16
1,0,3.9,783,62,1196,300,16
1,0,4.0,317,12,1652,250,16
1,0,3.7,646,62,322,400,16
1,0,3.4,355,62,1156,350,16
1,0,4.2,848,62,1595,300,16
1,0,4.2,1076,69,1121,400,16
1,0,3.9,297,72,1156,400,16
1,0,4.1,314,72,933,650,16
1,0,3.8,348,62,1156,300,16
1,0,3.9,421,20,112,800,16
1,0,3.9,189,62,294,600,16
1,0,3.9,148,69,1121,200,16
1,0,4.2,592,20,1300,550,16
1,0,3.9,325,20,43,500,16
1,0,4.3,891,29,181,500,16
1,0,4.1,360,72,264,400,16
1,0,2.8,213,29,1469,300,16
1,0,4.2,703,30,182,450,16
1,0,4.0,357,29,235,650,16
1,0,3.9,57,62,282,300,16
1,0,4.1,71,30,959,400,16
1,0,3.6,144,62,1547,150,16
1,1,4.1,2726,20,296,800,16
1,0,3.4,137,72,282,500,16
1,0,3.9,260,20,50,500,16
1,0,4.3,283,62,1547,150,16
1,0,4.0,326,29,1637,200,16
1,0,4.1,192,29,1465,750,16
1,0,4.1,382,62,84,250,16
1,0,4.1,130,30,773,350,16
1,0,3.8,884,62,1356,500,16
1,0,3.8,99,20,1589,350,16
1,0,3.9,124,20,301,600,16
1,0,3.8,510,62,322,500,16
1,0,3.7,382,20,1037,600,16
1,0,3.4,47,62,1636,200,16
1,0,4.1,1128,29,271,650,16
1,0,3.9,52,62,1589,300,16
1,0,4.0,65,20,1591,300,16
1,0,3.9,183,62,1497,300,16
1,0,3.1,332,20,1196,500,16
1,0,4.3,338,20,555,800,16
1,0,2.9,67,20,1460,500,16
1,0,3.9,499,62,1638,300,16
1,0,3.1,53,62,817,100,16
1,0,3.9,468,20,112,750,16
1,0,3.9,101,20,558,600,16
1,0,4.0,457,29,932,500,16
1,0,4.2,105,62,537,300,16
1,0,4.1,414,12,1026,300,16
1,0,4.0,269,45,1677,300,16
1,0,4.1,511,30,789,500,16
1,0,4.0,182,29,609,600,16
1,0,4.1,889,13,395,800,16
1,0,4.0,114,62,591,400,16
1,0,3.9,47,30,211,400,16
1,0,4.3,653,62,1547,250,16
1,0,3.9,99,62,1547,200,16
1,0,3.9,191,62,256,300,16
1,0,4.6,119,30,773,300,16
1,0,2.8,152,20,1206,700,16
1,0,4.1,93,20,989,700,16
1,1,4.3,548,26,1265,1000,16
1,0,3.6,218,62,252,400,16
1,0,3.6,176,29,259,400,16
1,0,3.8,99,20,1156,500,16
1,0,4.0,52,62,197,450,16
1,0,3.5,47,29,313,300,16
1,0,4.0,85,62,856,400,16
1,0,4.4,798,13,375,700,16
1,0,4.3,723,62,817,400,16
1,0,4.2,701,29,1181,450,16
1,0,3.9,369,20,50,550,16
1,0,4.8,187,30,767,400,16
1,0,3.6,218,20,286,600,16
1,0,4.1,93,13,383,600,16
1,0,3.9,462,62,262,600,16
1,0,3.9,232,29,1106,400,16
1,0,4.3,190,0,181,400,16
1,0,3.6,95,62,1335,300,16
1,0,4.4,537,29,769,600,16
1,0,4.0,402,30,956,450,16
1,0,3.9,150,30,773,300,16
1,0,3.0,39,20,1156,450,16
1,0,3.9,45,13,432,300,16
1,0,3.7,186,62,858,400,16
1,1,4.2,1701,13,459,650,16
1,0,3.7,118,62,266,400,16
1,0,4.5,341,33,779,300,16
1,1,4.4,1804,20,1678,1000,16
1,0,4.2,530,62,1669,450,16
1,0,4.3,245,62,1668,600,16
1,0,3.8,140,62,1591,200,16
1,1,3.9,488,13,710,700,16
1,0,4.1,191,30,767,300,16
1,0,3.3,292,20,208,600,16
1,1,4.2,493,13,389,800,16
1,0,3.7,59,13,443,600,16
1,0,4.1,163,30,767,400,16
1,1,4.5,804,20,716,800,16
1,0,3.5,221,70,1119,400,16
1,0,3.7,130,21,624,1200,16
1,0,4.1,86,13,427,700,16
1,1,4.4,204,13,498,800,16
1,0,4.1,613,20,161,500,16
1,0,3.0,64,30,794,200,16
1,0,3.7,328,72,1185,500,16
1,0,4.5,2611,33,955,500,16
1,1,4.1,1061,21,992,1200,16
1,0,4.1,1115,20,289,750,16
1,0,4.2,55,9,210,400,16
1,0,3.8,53,62,917,350,16
1,0,4.0,36,32,775,300,16
1,0,4.6,1026,17,431,550,16
1,0,4.1,441,13,394,750,16
1,0,3.9,163,62,1597,300,16
1,0,3.8,66,20,98,800,16
1,0,4.1,205,62,817,250,16
1,0,4.6,4686,46,32,1500,16
1,0,4.0,958,20,1669,500,16
1,0,4.2,53,30,773,400,16
1,0,3.8,77,62,1460,350,16
1,0,3.2,64,62,1268,250,16
1,0,3.7,197,62,1571,400,16
1,0,3.5,235,62,1600,400,16
1,0,3.9,106,29,918,600,16
1,0,4.0,71,69,1121,200,16
1,0,3.5,117,20,58,600,16
1,1,4.2,872,16,510,800,16
1,0,2.9,321,20,1252,1000,16
1,0,4.3,3455,20,1156,600,16
1,1,4.0,1208,13,408,650,16
1,0,4.2,174,13,332,600,16
1,0,4.2,821,20,1156,1000,16
1,0,3.4,277,66,1455,250,16
1,0,4.0,138,20,625,750,16
1,0,4.0,168,11,778,400,16
1,0,3.3,394,62,1156,400,16
1,0,3.9,113,62,323,600,16
1,0,3.9,106,62,1547,150,16
1,1,4.2,1542,20,1054,800,16
1,0,3.1,89,62,1374,350,16
1,0,4.1,95,29,1113,600,16
1,0,3.9,462,20,1219,600,16
1,0,4.0,186,2,188,500,16
1,0,3.2,166,62,1476,600,16
1,0,3.8,80,62,1465,800,16
1,0,3.9,171,62,1063,300,16
1,0,4.1,61,30,792,450,16
1,0,4.2,1023,30,773,500,16
1,0,4.3,279,62,1156,450,16
1,0,4.1,321,62,1156,600,16
1,0,4.2,289,62,6,400,16
1,0,3.7,34,72,232,400,16
1,0,4.3,480,13,512,450,16
1,0,3.9,717,20,977,1000,16
1,0,4.2,533,20,600,600,16
1,1,3.9,74,20,1277,900,16
1,0,4.1,138,13,452,1200,16
1,0,4.3,219,62,1075,300,16
0,0,4.4,1224,13,399,800,16
1,0,4.0,779,20,1005,750,16
1,0,3.9,151,41,1670,400,16
1,0,3.1,266,20,517,550,16
1,0,3.7,439,72,282,550,16
1,0,3.7,215,62,1628,200,16
1,0,3.9,138,62,1327,300,16
1,0,3.6,42,13,401,600,16
1,1,4.1,221,20,1239,600,16
1,0,3.9,374,20,235,750,16
1,0,4.0,229,30,956,500,16
1,0,3.9,97,62,202,500,16
1,0,3.9,554,62,818,600,16
1,0,4.0,567,62,1474,400,16
1,0,4.2,71,62,1467,400,16
1,0,3.7,85,62,265,350,16
1,0,4.0,76,0,181,500,16
1,0,4.2,310,29,1045,600,16
1,1,4.3,342,62,790,450,16
1,0,3.7,91,0,181,400,16
1,0,4.0,67,13,382,400,16
1,0,3.9,88,62,817,250,16
1,1,4.2,325,20,1205,800,16
1,0,4.0,76,62,1511,300,16
1,1,4.5,255,20,1008,1300,16
1,0,3.9,69,12,1023,150,16
1,1,4.0,85,17,431,500,16
1,0,3.8,38,29,282,600,16
1,0,4.2,600,30,773,900,16
1,0,3.9,688,20,1156,500,16
1,0,4.2,62,45,817,200,16
1,0,4.0,164,62,86,500,16
1,1,4.5,717,20,1009,1500,16
1,0,3.2,49,62,120,300,16
1,0,4.2,50,29,181,500,16
1,0,3.9,110,30,950,200,16
1,0,3.5,177,62,203,500,16
1,0,3.6,90,62,826,500,16
1,0,4.0,131,30,949,230,16
1,0,4.1,187,9,215,400,16
1,0,4.0,205,14,350,500,16
1,0,3.9,77,32,773,300,16
1,0,3.9,122,62,217,250,16
1,1,4.4,679,20,1381,1500,16
1,0,4.0,165,29,44,300,16
1,0,3.7,259,20,1139,750,16
1,0,3.8,63,62,203,300,16
1,0,3.4,95,62,96,200,16
1,1,3.5,59,20,1279,700,16
1,0,4.4,946,13,435,900,16
1,0,4.1,41,31,769,400,16
1,1,4.5,3944,25,713,1600,16
1,0,4.0,188,29,171,300,16
1,0,3.4,34,13,436,900,16
1,0,4.1,270,62,132,500,16
1,0,3.8,212,62,1027,200,16
1,0,3.9,660,20,616,500,16
1,0,4.0,463,62,1190,500,16
1,0,3.2,909,20,1381,600,16
1,1,4.1,1785,57,881,1200,16
1,0,3.8,257,29,1196,300,16
1,0,3.8,206,1,657,600,16
1,0,3.8,209,19,370,400,16
1,0,3.6,207,20,1050,500,16
1,0,4.1,724,29,1477,700,16
1,0,4.0,63,62,228,150,16
1,0,3.9,59,62,1416,300,16
1,0,2.4,438,20,521,1000,16
1,0,3.8,214,20,1354,700,16
1,0,4.1,121,62,1578,200,16
1,0,2.8,261,20,1040,700,16
1,0,4.3,324,30,956,180,16
1,0,4.1,673,62,1002,450,16
1,0,3.9,61,62,1336,400,16
1,0,3.6,108,62,1589,40,16
1,0,3.7,60,62,1156,200,16
1,0,3.9,237,62,1551,200,16
1,0,4.1,62,13,451,600,16
1,1,4.2,344,20,1156,700,16
1,0,3.7,310,20,197,600,16
1,0,3.8,265,20,1154,650,16
1,0,3.5,888,20,1375,650,16
1,0,3.6,74,20,197,700,16
1,0,3.9,97,62,967,1000,16
1,0,3.9,55,66,650,300,16
1,0,3.9,206,14,356,600,16
1,0,4.2,971,62,1547,200,16
1,0,3.9,45,62,621,550,16
1,1,4.2,1149,20,1018,1800,16
1,0,3.8,191,62,1573,250,16
1,0,3.7,483,20,761,800,16
1,1,4.1,723,13,418,950,16
0,0,4.3,294,13,473,850,16
1,0,4.0,515,20,562,750,16
1,0,3.9,93,12,1652,250,16
1,1,4.5,1880,13,394,900,16
0,0,3.9,1160,20,517,650,16
1,1,3.9,603,20,1092,1000,16
1,1,4.4,385,21,1108,1500,16
1,1,4.2,1910,49,889,1500,16
1,0,4.2,166,62,817,300,16
1,0,3.9,1139,20,1352,500,16
1,0,3.8,615,13,472,600,16
1,0,4.0,76,62,1602,300,16
1,0,3.6,69,62,1670,250,16
1,1,4.4,191,13,332,1000,16
0,1,4.2,1739,57,539,1400,16
1,0,3.8,174,62,1475,400,16
1,1,4.3,2569,4,688,1200,16
0,1,4.1,778,21,50,800,16
1,0,4.0,575,20,208,600,16
1,1,4.1,734,13,405,1200,16
1,0,4.1,778,13,383,700,16
1,0,3.9,1247,21,1102,1400,16
1,0,3.6,97,62,1039,300,16
1,1,4.4,344,21,541,1000,16
1,0,3.8,153,29,1296,500,16
1,0,4.1,65,16,462,700,16
1,0,4.3,65,30,1676,250,16
1,0,3.9,393,20,911,750,16
1,0,3.9,668,20,292,800,16
1,0,4.4,149,72,214,350,16
0,1,4.4,467,13,403,800,16
1,0,3.2,68,20,1619,400,16
1,0,3.8,64,62,64,500,16
1,0,3.8,41,62,235,200,16
1,0,4.2,106,62,233,300,16
1,0,4.2,115,12,217,400,16
1,0,3.9,34,62,1156,300,16
1,0,4.3,81,20,268,650,16
1,1,4.4,457,21,1156,1500,16
1,0,3.8,63,62,866,350,16
1,0,4.3,1101,13,419,700,16
1,1,4.2,1175,57,883,1300,16
1,1,4.2,1621,20,1512,1500,16
1,0,3.8,473,20,1597,500,16
1,0,3.7,100,13,488,700,16
1,0,3.8,76,62,202,500,16
1,0,4.1,464,13,344,500,16
1,0,4.2,1063,13,394,800,16
1,0,4.1,132,20,1156,650,16
1,0,2.8,137,62,1451,300,16
1,1,4.2,872,13,339,600,16
1,1,4.2,2714,13,404,1000,16
1,0,4.0,197,62,1156,500,16
1,0,3.7,127,72,849,300,16
1,0,3.7,92,0,181,350,16
1,0,3.7,829,20,1079,850,16
1,0,3.9,203,62,1451,300,16
1,1,4.0,391,16,421,1300,16
1,0,2.8,137,62,1156,500,16
1,0,2.8,414,20,1145,700,16
1,1,4.0,540,20,1156,600,16
1,0,2.9,330,29,1002,600,16
1,1,4.0,1386,20,674,1100,16
1,0,3.6,192,29,917,450,16
1,0,3.6,74,62,323,600,16
1,0,3.2,51,29,1196,600,16
1,0,4.4,7227,20,304,600,16
1,0,3.8,149,20,277,600,16
1,1,4.0,1236,13,332,700,16
1,1,4.1,1850,13,343,600,16
1,0,3.7,70,12,224,250,16
1,1,3.8,503,16,391,700,16
1,1,4.2,294,20,1532,800,16
1,0,3.9,331,20,604,600,16
1,0,4.0,188,62,43,400,16
1,0,3.7,69,29,83,400,16
1,0,2.9,95,29,1432,700,16
1,0,3.9,356,20,1267,450,16
1,0,4.5,217,20,1076,1200,16
1,0,3.9,337,62,1196,500,16
1,0,4.0,100,30,175,150,16
1,0,3.9,455,20,521,1000,16
1,1,4.3,1804,22,660,900,16
1,0,3.9,214,20,1240,600,16
1,0,3.9,79,30,956,800,16
1,0,4.1,56,62,817,500,16
1,1,4.1,1340,20,1375,800,16
1,0,4.2,168,13,427,700,16
1,0,3.8,331,62,1156,350,16
1,0,4.1,3007,13,374,1000,16
1,1,4.2,1368,21,123,1400,16
1,0,3.8,44,62,832,400,16
1,1,4.4,102,13,389,700,16
1,1,4.0,235,20,1141,800,16
1,0,3.9,187,62,563,400,16
1,1,4.0,150,20,706,1100,16
1,0,2.8,102,62,1196,350,16
1,0,3.5,33,69,1117,250,16
1,0,3.9,213,62,317,400,16
1,0,4.0,70,30,767,400,16
1,0,3.9,119,20,303,900,16
1,0,4.0,457,20,1156,650,16
0,0,3.7,61,69,1116,250,16
1,0,4.0,61,62,986,400,16
1,0,3.7,180,62,1196,400,16
1,0,4.1,57,12,1023,200,16
1,0,3.9,1189,62,1196,500,16
1,0,4.3,376,20,30,700,16
1,0,3.8,94,20,1253,600,16
1,0,3.5,323,62,1077,500,16
1,1,4.4,2389,20,1083,1000,16
1,0,3.6,72,62,1109,200,16
1,1,4.2,217,20,808,1500,16
1,0,3.8,273,20,1310,900,16
1,1,4.1,402,15,422,1200,16
1,0,2.3,298,62,286,450,16
1,0,3.7,52,13,473,450,16
1,0,4.1,506,13,381,600,16
1,0,4.4,1290,62,1156,400,16
1,0,3.1,97,62,1196,450,16
1,0,3.7,434,62,1423,400,16
1,0,3.9,64,62,1072,300,16
1,0,3.8,74,20,700,750,16
1,0,3.8,127,62,1196,400,16
1,0,3.8,258,20,1552,600,16
1,0,4.0,758,62,1156,250,16
1,0,4.1,991,13,404,600,16
1,0,4.5,2071,20,1626,1200,16
1,0,4.0,611,20,124,800,16
1,0,2.7,73,20,565,600,16
1,0,3.8,83,62,578,400,16
1,0,3.9,522,20,609,500,16
1,0,4.0,870,29,250,500,16
1,0,3.5,304,72,287,400,16
1,0,3.8,88,20,638,600,16
1,1,4.1,256,20,1149,750,16
1,0,3.7,141,20,54,500,16
1,0,4.4,2867,13,337,600,16
1,0,3.8,123,0,181,400,16
1,1,3.9,597,4,899,1200,16
1,0,2.8,189,20,1196,400,16
1,0,3.8,283,62,286,400,16
1,0,3.6,485,16,476,700,16
1,0,4.2,163,62,235,300,16
1,0,3.8,231,13,394,600,16
1,1,3.9,143,20,665,1000,16
1,0,3.5,125,20,1558,550,16
0,1,4.3,162,20,526,800,16
0,0,4.1,445,30,180,400,16
1,0,3.7,61,62,831,350,16
1,0,3.6,71,62,1248,350,16
1,1,4.9,2217,21,134,1500,16
1,0,4.1,306,13,414,600,16
1,0,4.1,67,20,1090,1000,16
1,0,3.7,455,72,1196,400,16
1,0,3.9,121,62,1209,400,16
1,0,3.9,85,62,1156,400,16
0,0,2.5,547,20,1156,450,16
1,1,4.1,1326,20,1319,800,16
1,0,3.8,178,20,1335,800,16
1,1,3.9,202,13,492,500,16
1,1,4.5,1888,21,1430,1200,16
1,0,3.0,137,71,1341,650,16
1,0,3.6,165,20,1196,500,16
1,1,3.7,291,20,69,750,16
1,1,3.9,161,24,1296,900,16
1,0,3.6,59,29,1339,300,16
1,0,3.5,74,20,1028,600,16
1,1,3.8,1168,20,1057,600,16
1,0,4.3,791,20,168,1000,16
1,1,4.0,795,20,1156,900,16
0,0,4.1,724,31,769,300,16
1,0,3.8,57,20,1531,700,16
1,0,3.9,71,20,1165,1000,16
1,1,3.7,113,20,1196,800,16
1,0,3.8,48,62,1196,300,16
1,1,3.7,109,20,1196,900,16
0,0,3.9,220,62,1156,250,16
1,0,3.9,475,20,1459,600,16
0,0,2.8,289,20,1597,250,16
1,1,4.1,221,20,1156,1000,16
1,0,3.8,117,20,1181,600,16
1,1,4.1,152,62,378,600,16
1,0,3.9,450,20,1209,550,16
1,1,3.9,535,20,76,900,16
0,0,2.8,53,3,191,600,16
1,1,4.5,3156,21,1233,1500,16
1,0,2.8,79,62,1235,300,16
1,1,4.0,404,20,1555,800,16
1,0,3.9,95,62,1327,350,16
1,0,4.0,684,62,617,250,16
1,0,3.0,61,13,332,650,16
1,0,4.1,37,35,787,500,16
1,0,4.0,314,20,610,800,16
1,1,4.4,3673,20,606,1400,16
1,0,2.9,361,20,1197,450,16
0,0,3.7,99,29,1002,700,16
1,0,3.9,823,20,558,750,16
1,0,4.1,293,62,328,600,16
1,0,4.1,1003,20,1388,700,16
1,0,4.0,211,62,749,400,16
1,0,3.9,49,62,1567,400,16
0,0,3.8,31,29,1588,400,16
1,0,4.0,201,13,406,800,16
1,0,3.9,226,29,1429,450,16
1,1,4.5,3467,20,1400,1300,16
1,0,3.6,82,62,1505,400,16
1,1,3.9,224,20,1285,800,16
1,0,4.0,529,29,314,350,16
1,1,3.9,484,20,1427,700,16
1,1,4.2,2620,20,514,1300,16
1,0,4.1,845,20,1534,700,16
1,0,3.6,119,20,565,550,16
1,0,3.7,502,29,1423,500,16
1,0,4.0,1110,29,1209,500,16
1,0,4.0,195,29,1657,500,16
1,1,4.4,1853,20,521,1100,16
1,0,4.4,384,62,1584,300,16
1,0,3.1,248,20,521,500,16
1,0,4.0,494,20,528,800,16
1,0,2.6,54,29,251,600,16
1,1,4.1,672,20,605,900,16
1,1,4.3,519,20,23,2500,16
1,0,3.4,433,29,1429,500,16
1,0,3.8,110,72,1002,400,16
1,1,4.2,767,20,1272,1700,16
1,0,3.8,34,63,186,350,16
1,0,3.8,215,20,1111,700,16
1,0,3.7,95,62,1156,150,16
1,0,4.2,185,51,1209,300,16
1,1,4.0,1862,20,1156,600,16
1,0,3.7,175,72,257,400,16
1,1,4.0,1513,13,383,900,16
1,0,3.7,57,72,1156,400,16
1,0,3.8,103,62,1209,400,16
1,0,2.1,253,29,1386,500,16
1,0,3.8,211,29,38,600,16
1,0,4.3,169,30,773,450,16
1,0,3.5,283,62,206,350,16
0,0,4.3,2303,20,65,800,16
0,0,3.8,1161,20,50,650,16
0,1,4.3,2246,20,609,1100,16
0,0,4.1,183,51,1156,150,16
0,0,3.7,107,20,1212,500,16
0,0,3.8,89,62,1337,300,16
0,0,3.8,196,29,838,500,16
1,0,4.1,76,62,1517,450,16
1,0,3.8,254,20,521,600,16
1,0,3.4,212,20,1258,800,16
1,0,3.1,40,62,1156,400,16
1,0,3.6,132,72,286,600,16
1,0,3.7,46,20,1196,600,16
1,0,3.1,120,20,1196,500,16
1,0,3.3,334,62,282,400,16
1,0,3.7,67,62,1563,300,16
0,0,4.1,324,13,342,700,16
0,0,3.8,47,13,455,600,16
1,0,3.6,243,20,1522,800,16
1,0,4.0,177,29,834,300,16
1,1,4.1,601,20,998,1100,16
1,0,3.7,47,30,951,200,16
1,1,3.7,1014,4,663,1300,16
1,0,3.8,38,20,1156,500,16
